173720787	33	147518164|160424875|152894223|174638721|191589153|176764457|188977857|173070324|183639308
112974544	11	179507278
111583255	41	174692205
165097605	42	169965794|165269211
170814651	3	113459726|188031680|172937645
169935295	0	171258259|172479511|174753396|151291084|168703206
164558563	11	128452245|165612010
176945007	11	176945836
179678756	43	176029261
166637942	5	176826022
142949961	11	176335532
157550980	44	170355462|197451064|144821672
164292640	11	157021907
172915668	5	180180713|143057277|131299708
200769155	11	199723857
196381111	1	197296160|193161918|170225163
196661050	45	195966031
191165670	11	196444312
196057828	0	201402418|165325730|188167740
196738155	1	200322606
171368365	11	197955286|197955273
190788801	46	201465622
188573600	47	182870170|192876363
198316067	48	153665672
200251059	11	193026686|195444419
197443042	49	196774732
193685454	50	192399016|186443050
198047625	51	171667258
200735507	52	194997202
187106802	53	159449744|190278817
200825272	54	179000655|143686831
198315999	48	191486343|194234824
193032342	1	167889025|179845362|193392397|199828247|190969756|191577366|195127827|156026545|188371075|196479650|193777926
192477018	55	191685597|158844884
200444744	11	192963381|194874463|200481766
199633512	56	199921260
200317060	5	200447917
197315194	11	196985944
186606937	11	191317832|158921465|154960537|191819376|142719854|194748170|179820764|96086948|140684089|184583042|165394162|180938243|183801531|197462348|116612726|181131950|159691374|181892798|177417391|185063901|190195090|180365348|168786176|180364901
194536015	11	182654367
199754137	57	189279143
200578271	11	188018140|195884466|144834273
192143888	58	185841519|172503267|171563877
197418282	3	198599513
197121167	0	193895816
200263335	1	197706207
186073479	59	177280529|182680935
189960408	60	193288501|177068569|179915796|193092536|191643089|192876363|138017461|191053144|184711198|183555557|169695973|190312896|190324733|186138466|176824874|187961948|182118858|198166424
198333092	1	195132037|193237098
195617403	0	195189784
196766564	11	192334126
197753035	4	196910081
199067668	11	174650022|179897387|198120973
191698546	61	189279143|170637534
202087523	62	154221915|195069458|197114367
191541455	1	196774732
196297313	14	170437719|186533183
193409160	63	194474825|197142144
197150425	1	193895816|194811224
196700471	1	193517857|183555557|155490682
198169120	64	189811035|180357653|193474643|7109032|199916901|189315339
192917120	65	195122977
194304293	66	118626991|161844686|202222755
188330358	1	94224584|195398589|21322256
187957072	11	191500499|188037019
190392417	12	172787078|183639308
182401776	32	144839377|146239282|192701003|162499469|184171359
197206604	67	192701003
187078182	0	196992170
183739229	33	184915140
199584589	11	198418030
203069262	27	197547572|161602421|200250498|198719467|197005188|198199399|195372366|195069131
189756302	68	189464809|197821905
193336702	69	196111782
196366398	11	197452786
196126651	70	192734189
185423572	71	195066145|187390976
191209706	1	166054365|191528535|189019779|186064613|165843420|183639308
197770444	1	181871768|191486343|183517229|195612294|199723857|193024953|195286830
185678987	33	197051319
146623018	5	190979393|193617763
194877434	2	185478477|195401702|195266256|192701003
130723488	72	189813091
193123373	0	196867490|189811035|172422116
191898237	73	195933627|192407751
195833650	1	191885488|177619057|194642726|195625682
195069070	2	191500499|155779225|192660189|190858248|196049545|196689508|157704244|148515697|196974937|194937743
192596342	1	195352165
180622266	0	195893071|169292367|197103406|195464141
193506756	74	192408520|189760835|195451705|137773081|187896705|182820998|194798977|193861133|185073232|191527399|193173165
190474520	75	192918661|190044141
178302258	1	197800396
193369171	11	173521808|195895992|189811035
181725587	5	161742394
186106710	76	192316165
193558200	1	182654367|192088366|193744383|191566995|183985853|190829537
178738176	0	195218219
191849996	46	190299721|164083167|195352165|196858096
195630967	77	160924417
196656733	78	191578637|170222909|193895816|195588333|170038780|189324510|193026686|177386823|197972207|197312735
195871946	11	195248181|194361398|193928183
189074384	11	192304171|127714759|193709308|182382122|191500499|106174651|183871654|183311131|200492497|197108670|187982050|182502061|195761006|188977857|201020326|190875340|193000391|176595169|185754862|198506103
195584063	79	191198122|145935090
195564990	11	194409308|187068083
187409604	1	187398414|174443767|124605430|164542233|170575128|167795246|186419972|178719216|7109032|187797662|193717376|180513434
180262031	1	184003472|193743796|127379086|195195052|144264120
193466665	0	190964743|189572751|194409308|188803082|192581765|185256499|188317869|188208709|184034930|185069779|194647995|186632675|186076585|193124361
193479129	1	189044277|69691538|185341403|165778729|120663757|185187558|81548172
195558652	4	192476086
198506621	11	127379116|158878031|191634486|196353166
191900716	1	182382122|184774694|58056194|190304151|188929191|191691268|188069826|186625212|191640949
194912250	5	191680838
195129893	1	201909778|166978397|185083512|177406453|151669071|96086948|184278631|185927238|145800831|185742022|194748170|178919119|195127827|195574471|186591509|194678052|188071291|183064650|193221384
184587389	5	187583001
193675714	2	193543332|194730721|155507811
190298802	1	194661475|195009413|156303189|192399016|188977857|65667916|189794223|179992648|183957214
192736674	1	201020544
194078054	0	191572697
194631208	16	195232722|184509167|194074988|181771907
188742058	1	191486343|188089939
187519718	4	176509613|196153189|172935705
192410604	1	174497515|184915140
185930367	1	190859512
190554497	11	193230700
194035653	80	196353166|194750247|193535273
193679641	81	188882476
195294746	82	194599145
187417966	0	193626405|162913259|184097498|184845179|177435711
184681498	1	194507106|190112030|22873552|188194665|10117163|164449514|178342970|183639308|186042535|181703172|191548653|185978296|188607234|156087630|191545882|181658473|185046400|66092503|187398414|188711199|184072472|192999326|193482047|193928527|158517519|138020490|181156452|191819376|182454984|183963132
181056958	5	188882476|188881490
190010060	11	177938582
191778427	14	191819378|193026686|155268167|190026211
195308863	11	192010425
195245413	11	195245535
194655298	1	193714718|192978944|194501002|184087679
193658588	11	105161126|102844994
185833620	3	189718010|192392263|191566995
183390936	83	157804564
194672917	11	190181312
194203163	11	194837104|197235833|192727656|157804564
182872080	11	15507079
188359079	11	191173267|171895100|159783074
154714535	11	200371715
156261577	11	179813269|150719896
152127467	11	139427050
201543469	11	189012043
155608569	11	185181562
196850805	5	161216962
200197137	84	190035025
182095630	11	146641839
197976154	11	163586579|170630899
200860987	11	200860968
200033631	11	195494095|200034069|184133730|178821333
195546348	11	158113784|179049884
183754757	11	200704518
179193191	1	172513274|194498259
202045324	1	169826324|100938143|169784470|193789183|179294407|181539741|183725260|156451389|184788877|196336732|191006364|187796714|184723300|151872885|192999959|196698561|180003049|178246699|162150541|191014120|191607636|182557131|180415585|143209364
196349041	85	198542604|190004616|192934726
154221810	11	185945189|184077654|189455831
200250888	11	195486813
160116472	11	161073966|158839763|201899650|160094785
192998887	11	197624751|186260123
192365137	3	182745401|201139729
165987051	11	165703938
161136582	11	194647224|142500152|172513274|178356096
139857067	11	154960537|160208275|201909778|167530794|171588327|155393821|155432443
129737728	11	183685055|136479739
194582334	11	161073966|183952246
153031662	0	185120670
185309986	11	173539736|124601204
30531756	86	165955611
160827965	4	177768510|201906192|191319720
196970676	11	148931084|188260494
194104978	87	183719060|187408602|195538864|186023411|190546116
118524564	88	185056324|124747780
201892965	11	201909778
182907310	1	154960861
140516681	11	92579171|141276371|156451253|181554760|177774637
159181324	11	168448079|127467781
183021321	11	201909778
196494441	11	171588327
196006113	11	180180713
174014835	4	192390460
190808554	11	194358793|195293038|180652935|182090207
189456315	11	188957522
162586361	1	188977857
185025704	11	186803888|194718870
132521637	11	150894162
195089390	11	195090075
153561704	11	194349528
192473654	11	156047829|183639308|186693539
188889947	11	185107981
195990578	11	195990625
139426898	11	160272692|170581293|172005202
172516687	11	146969357
194663152	4	180005065
174857874	11	177122565|171836417
177386834	11	131082449|161589549|190308595|164129269
192321278	11	85383754|189947780
158345728	11	198221254|153590385|183804350|103391743
195158483	11	188882476
195487229	11	195487817
180470263	11	201893857
195421375	5	156048797
192444389	11	196370850|195151558
191876030	11	193563609
193943045	5	180005074
193299268	4	188754754|87233724
181357921	11	195100942|162138942
195226219	11	171479545
178870740	11	178443488|167675611|179219071
195144986	11	193167658
190272052	11	128993470|193213314
189595852	11	185341403
192615975	11	175978524|179704196
188417250	11	176509618
193496035	1	190490186|195127827|192658352
181886442	89	193810572|186076082
193070641	11	154789765|194757446|148615858
137389899	11	179813126
158037019	11	182350726|159853777|154981382
134997947	11	173492779|182683504
184324272	1	145622925|179545153|142384049|181394753|183713664
185061305	90	153535658
193704291	0	197162698
187820254	11	193059941
185144593	1	191319775|188738323|6344059|167065041|194574338|192402356|125583824|196689508|185927656|189960191|7109032|170780656|172313062
138901610	11	201089091
186895252	11	26969858
182373082	91	160809447|161844616|170458522|194600253|147430472|172914076
190903156	92	188748270|187961995|189847285|188148007|42816180|193441695|163457314|194823169|154297520|191291252
191174159	1	192287455|140835159|195917311
189127875	11	192907404|156616907
192212476	11	180005074|172038023
189022662	93	186279494
189752396	94	180005065
156380221	11	4308706
96517114	30	124875259
179889322	11	185120670
183908254	11	4308706
186575734	95	180637616|37672188
191631921	1	199003347
196272654	9	196931190
200579510	11	199774065
196152995	1	189595260
196393467	1	191694978
197947247	4	194089854
191681924	4	195590627
197605020	1	199916901|196774732|195617744|42547967
188933135	28	189593392
179546286	96	174115922
200328652	97	200565868
199189103	1	198481115
199473495	1	193978522|191778796|200382231
196163473	98	185822599|184087679
186174114	99	198666480
191111204	1	195242248
194911630	5	198526930|155595179
197418396	3	190782771|194997202|196053632
191815848	0	196931190
198228318	98	183943539|183612626|184964914|183994399|185073232|185695873|184403634|182029439|145718477|182820998|186870738
195467630	100	195617586|183369275|192550810
196161535	55	141924556
184871456	50	198109900|190081421|186732525
165469054	1	198418554
193694008	4	201786584|194390028|193589728
179854681	4	66086125|191683579
195966749	1	190460633
194151003	1	201020544|195070550|195068338|194513999|190308595|196171091|193858647
181836910	0	195942519
195818050	2	159174936
195185252	1	183050538
181244061	1	192960228
186807429	11	168485491|196347252
185774004	101	183865088|195895992
194151127	14	196240987
196211134	11	181062075
190436536	0	183029165|192667638
192885184	1	195510162
194072314	27	145800831
191690703	4	189904806|188371053
193662980	102	175457287
181602769	1	176788510|185315961|190304151|160007335|176731775|145034120
195234872	1	173073901|200675816
178717260	1	129459671|195828705|181698646|161425425
192912972	4	184009379|193490277
184800378	1	193704298|191773484|185652326|188562995
194912242	5	192214081|146163956
188626649	0	165862194
177015700	103	181252722|133209442
192652346	104	193558953
169820088	1	107127679|195798818|35318962
192787021	1	150900637
122397541	4	191189666
174625500	105	177422874|190240935|147535338|184955271|165069156
184630103	11	157804564|193500749|164676789|183486662|188603791|195437744
189808762	106	187961902|184025280|193026686
191578159	3	154417602
184543124	107	190152456|187962144|142501611|187980366
191472116	1	187252814|112857696
184514632	108	172324006
186861936	102	186825600
180461690	11	180576424
183641983	1	183803986|196574702|10858977
191682231	1	100019428
185913620	1	164925434
190321162	109	182440435
187500585	1	160007335|180989753
177636640	1	180296413
189285894	7	182683504
185549163	110	146337069
190065330	111	189761070|174029409|180167008|190658274|181156496|186191311|181818580|183639308
186450316	1	161520890|186967451|185315961|124609147|188007967|171993567|116794769|172914941|180432935|188954757|182683504|187614744|173577413|184915140
183877646	11	186591509
189045263	1	188151448|190422133|177488199|105923809|193173165|188188021|177783685|183725260|191613932|189554835|189022712|187821381|182175038
174453017	112	185361453
187381809	1	185770728
182561928	14	174456719|183218456
185392836	1	180167008
182253944	1	158286135|193818318
184357689	113	183612200|165577263|187979971
187783042	114	179657377|183804350|160021260|186064613|195286999|188188021|193132810|182222142|188217908|173673812|187289581|148744993|148453076|188977857
186830265	4	170652695
187518322	115	155335616|189747472
182469309	1	191548646|193987516
178387447	27	175635797|192497635
175033098	12	193194705
184403655	1	186578022
182622706	116	185478477|173703491|183327078
184844998	1	185858107
174073749	0	176516051
170046349	0	185132908|167194695
155841882	11	157010876|177355915
184915382	1	169564906
178716866	1	178460824
158097327	3	158242611
181156116	3	191896223
184956221	11	183951413
174030887	1	179909279
185751161	4	188621378|186922416
175360247	3	185652326
174245981	117	183799679
185301727	12	174133240
184824074	11	182616305
173941519	102	181068856
183787140	9	185548056
158591594	1	182442474
181698488	0	176320398
185078354	1	184003472
154648453	118	185240524
183727812	119	183985853
170209098	0	171978757|171477338
184656530	11	183870015
184384861	120	184249980
175925143	121	184587834
182447893	3	175608170
176099828	122	183612626
172409264	1	184548541
177038007	123	181254409
177110666	29	181817979|192106726
182455019	124	181051534
184077824	1	180790677
180826034	1	183389071|165862194|174467589|168663864
181318668	0	179525824
167252007	14	183590838
164812588	0	173704455
153349406	11	158286135
181766586	11	171878859
179462951	11	172785221
182501696	46	188327495
181603051	125	163621510
183645679	1	191643089
182291940	126	164539032
182779729	125	179905435
181032690	11	178862192
176616092	11	118542082|175368837
181079427	11	171970324|169948415
179047380	125	145030626
174757787	11	166218220
170433478	0	143231211
155454060	1	174495400
181029192	11	177466181
179532196	1	185063901|184007518|161349525|183555557|174414239|184346365|180365348|186913571|180265852|188358684|148823416|181332741|179687347|181402048
180496237	9	150687320|108105790|125819500
173083392	11	169225763|169219126
165718921	11	166461992
172597873	11	173211237
156326747	21	164542233
180662855	14	156693277
180577894	3	193509468
177732831	9	168149680
179010043	5	173627551|189725202
179901872	127	173082981
169114934	0	171952936
172005353	41	178443488
146164113	11	170581293
177063419	0	185478477
165736814	0	174519846
177470761	11	177246954
165897964	14	165117988
179394241	128	157992977
178859371	1	171093816|155429172
193013833	4	196044773|164984918
198397886	129	196774732
194851973	11	178196950|192402356
199916968	41	196224061|143358959|74173296
197711436	11	181436915|195984406|153100288
97766727	0	194876545|184087679
193469869	4	174958093
192211662	1	197208379
183005363	4	191848206|160395784|189251383|185687648|155211694
193355244	11	191318958|188198655|185979817|42768886|194647995|157895265|188682397
193444146	11	181784681|198808561|179534113
162689178	1	190588899
193617937	5	194591946
192369044	1	189999523|191532045
195900873	1	191046343|192658352
175829196	130	188607234|194655297
193857557	1	196206280|188151448|186317881|179734974
193693983	4	136815713|193591681|183738346|196324801|194272539|193810572|190624465|180378487
194942997	131	192658352|193018875|203269897|176719713
194535701	1	140911816|153619879|181870801|193709308|193744383|194513800|191500499|192794179|170433926|192304171|192989325|191317832|195717607|199618470|191641998|183941823|193026686
182580753	102	185232039
194203835	4	162090969
190864231	4	199023178|190334877
192793404	120	195527861|184982639|197799616|158878031|189144626|195299666|194600253|192304171|193895816
193579737	11	189949156
181588333	5	183797260|181338396|126204466|184979470
164523064	1	189461998|188017424
176957232	4	192587373
187004997	11	184087665
186863817	11	190074390
190749950	11	190349197|178637563|177280529|178931680|193194705|191575383|190411958
186049937	132	182401285|193245154|192502290
183376442	3	42768901|190108858|190211134|185889420|181163722|149282113|184901628|190025137|174650022|164304723|191959593|192401753|176094722|183725260|181140607|140430675|146623123|181836903|133226809|186076821|179532613
188639475	1	186591509
190180630	4	168496599|148069634|189793538|188123591
183461505	1	187464707|177468148|185858107|187797662|183716584
177477507	11	156256343
177477516	11	187329463|187339201
188778379	11	180221619
180749398	133	177109685|189638619
188127579	11	183886361|186002794|185858107|163167198|183034199|184915140|188977857|192409230|96954859|190295096
186816402	11	159111889|181571347
187324727	11	183963132|189165180
188201138	134	187701294
180707863	135	196984951|186500243|185742486|193842469|195198177|194816203|194925067
188620479	11	171877615|186533183|188188021|177468148|177040798
183311429	4	181263899|183976867|180096736
183005325	4	180183606
156375688	11	187398281|151487775|197348000
187882097	5	179625487|185425522
181433672	1	169916770|159606884|130340033
186492883	136	185657938
181063283	137	185232039
186162479	1	183803986|185415060
186116625	5	183686455
190920716	4	189225305|183233303
185670131	11	182675757|181349586|184831297|176742651|187390691
180650688	11	173459133
180499951	5	185924373|176960130|76066039
184295682	0	183994399|194028851|168163453|194032139|191903896|91815559
185549287	138	145698684
182002530	4	179625487|184788877|191291252
148604044	0	184176821|148266934|181706047|177280529
177601727	28	94891720|182758451
177958990	3	173224984|25483986|177309131
183293211	3	162019460
178056602	30	181156496
155871700	1	182028192|177938582
183948981	50	182082355|178728013|112858500|164242955|179055551
180743349	0	168703206
181334910	14	175691304
177072365	1	180318674
184867185	9	182382122|180289017
40857390	3	191537937
174539161	3	184384622|185979805|188380231|174187608|185544606
182791544	11	179469306
182321974	139	174141513|173459133
179683669	1	196932277|179734357|193531685|189586090|192581969|194891989|183936889|182928691|193744383|192903101|188285413|196418679
177585673	5	183331499
176727298	33	181701258|172502585
156270960	1	178545066|170224844
163440853	140	173889730
183576117	141	192405348
181588539	142	181762920|181298080
182373155	143	140911816|178800555
152107263	0	173624781
182469989	144	179426002|179992648
183781612	0	181451601
183795414	0	171637697
174894740	11	165325730
181370473	11	177084959
181886950	145	189461998|189737827|174475526|195301853|146565582|178821333|181678726
181299805	11	174008996|193173165|172324030
177592814	146	181658188
171255261	11	169219126|192907404
172923759	0	178330999|144860548|173781856
181903755	11	181903095
188616453	33	180518546
181717725	0	181594060|179681192
177187261	11	183607351|176729730|175208330|172914076|168703206|180003049|179309477
169882785	44	169594848
156457052	3	171924826|185187558|184210056|178983020|187101744|187280545|93928297|179571366|187504418
169600987	11	181725486|172481092
173711832	11	158334206|96012975|186178887|153508391|179659968|139856934|185685055|173492779
181264483	11	181166025
171687606	11	172615108
165227107	5	178021896
179658990	5	164950279|155791416
162859528	3	172915735
103170677	147	172005202
175482664	0	175989494|172701291|170458211
176925181	11	177395629
177001797	11	174612849
160776890	11	175889988
174144076	11	164203619|159599006|126485241
170581582	5	151624014|167242475
167358699	3	168703206
172914683	0	191478810|186355332|187715176
173730464	11	152834649|170883190
172934457	148	171031290
175168449	11	173797224
177724655	0	170644573
131346800	11	177361499
161965974	0	146150861
175870539	3	173305640|177087431
171576246	3	169662912|166919298|201020544|174570005|167530794|178885663
173431050	0	174895749|158595522
163344555	0	169733086
169353217	149	172971599
174790403	150	173556240
170369567	3	168703206|161516875
164777139	0	171142714
173983358	0	175021094
138003188	126	172606142
156469638	0	176998830
173598397	11	87337582|164788309|168298510
174520319	11	170437719
173693824	0	171955545|171369741
174595643	11	169929692
169944243	0	168357364|164788309|170564010
173556286	40	173797224|178596004|129799314|172280612|170432277|157021907|166184798
168744885	11	166150242
185998238	11	183818807
189823017	151	193722761|191288466|190470618|196054590
193812314	11	186950747
171209529	0	166070404
191889977	11	197527403
114843208	11	166184713|124651290
188865576	11	189581978
184899980	1	188970687
174459307	27	174008996|185073232
186844340	152	181264280
187380568	11	181266781
172538916	11	187252814|189635590
188500638	0	183728262
179084414	0	185256499
163077032	11	181658785
186592851	153	182327689|184974171|190072317
178220986	0	174531396
172913415	0	176565800|195895992|197352163|195997805|174489264
148948542	11	183612626
176857596	11	182720024
161609182	0	163099618|142875711
166824301	3	181333535|87511023|169161975
181589283	11	169065934
149199016	154	171098511|172954576
169587322	11	175570422|176615892|161307891
168353538	0	175307740|169070210
124858765	155	167102644
160036957	11	178791556|177931718|178604254
172496683	0	168703206|175582490
177463441	11	176835409
156936363	0	168703206
174048777	0	171924826|180980145|165577263
163795255	3	176110934|176834140
170290709	156	171075043
157777574	0	164221626
173723766	11	134763300|148697419
171550135	0	171075043|172482053|164365476|176835409|174131198|153578726|156437670
168222803	157	170444864
95055095	11	164449514|153085529
174349603	158	167901407|143698907|168080131|162034759|158680835|172638321|172580116|160565114
167971092	0	151870951
139259833	11	168723187
167737426	3	182624901|166967858|151389197|175772826|179318365|169734605|159130697|166917341|181083869
170155197	0	168113511
167581570	11	169044220
164510557	33	165661894
148136295	3	153602428|158171753
161407616	11	157851550
160819606	11	154683220|155432443
166690340	11	151870951|167589272|169916764|171057711
167398957	11	158983309|166334342
165762175	0	163031704|168357364
166465822	11	163605745|165798075
140734284	11	154397902|189315339
161559733	3	154946107
159607746	103	192401744|160981124
156136800	11	154839357
165911500	0	161327979|163334148|156303189
132681248	11	147875869
161367218	11	163468278|156537277
137983166	11	160615848
149791287	11	149930708|136704778|152970771
140489943	159	138822570
127008457	11	153141704
155067157	11	154397902
151648184	0	154397902|146822332
153836254	0	153851198|163723211
153488876	11	152097539
125585809	11	150304829
150481259	160	149263886|155595179
149457763	1	151552083
150920181	1	154035980
147398534	41	122532047|153466223|155415966|181946779
148604418	5	147905820
147333176	11	188977857|137032394|193021688
153456338	11	149930708
151499068	161	151323812
200866430	162	195882210
181633911	11	174650022|194703670|75205559|196108069
201015993	1	160354101
197266855	163	199564817
172517359	11	201549115
192474069	11	201903121
194304783	30	197138657|195951552|191652274
201822886	11	201115543
163611974	3	195394650|200817661|199618470
189747695	11	200344150|196688207
201820651	11	190576456
192341693	11	196672085
201904210	11	199273622
200579086	0	199192285|200579078
201710984	11	201711053
193539194	11	197706207|192316109
195378991	11	201572551
191393565	4	190690020|200030203
201645784	11	201429195
201580816	11	174796959
201472956	11	201472882
201646450	11	185069779
193466766	11	197108691
191501281	11	194504248
199965837	11	201430850
188414714	11	202636418|183186084
200202396	11	183234018
200254207	11	200030748
201463419	11	201463559
186324847	70	201466220|187001739
201537522	11	199966747
190289134	11	191314381
170087112	11	133327131
200891353	11	195924838
196442998	11	188791749|197499565
201321555	11	194317190
195705879	164	201368344
190651336	11	187213693
200254117	11	199780246
199634646	11	197780637|195492391
191054202	165	195630347
201201124	11	196846275
200292161	11	200291829
200067638	0	197217347
159861476	11	193221384
201189291	11	201189049
185468694	33	201082736
200473554	11	197340990
199965614	11	188380278
195809598	3	187040376|85815831|194343193|187410532|120648842|195895992
189909628	11	182502061|154960331|156047829
188745242	11	201015057
201078883	11	171518721
197370911	11	197649016|200963858
201084342	11	189154029
201076496	11	189043517
200966307	11	194872101
154703423	11	161361175
199819910	11	143596245
192511075	11	200959173
200969858	11	199279931
200966376	11	200963901
200892337	11	197105190
169048281	28	196298034
200877301	11	200876570
199853432	41	194096897
155432295	11	161425425|195882210
194522423	11	194506385
193780612	166	162138942
195836811	11	190543049
197411712	9	199966675
199460619	28	196092720|200620997
200497773	11	199937475
200089102	11	199966958
200573000	11	197823468
200393613	11	199966747
200089204	11	199769053
173736569	1	194894684
193794792	5	200374580
200375998	11	193998616
198692975	11	195393332|195132037
195895093	11	195894939
183185771	89	200287844
194872736	11	200289137
199497323	11	159582724
200250419	11	195737226
197195508	11	196846208
195241354	11	194033235
199963357	11	199777290
198692679	11	194823169
198400465	11	199957686
199926978	11	199468476
196288091	11	197706207
200089416	11	199769821
200068195	11	200068722
184728361	7	154719064|181240639
199957384	11	188777375
194936726	6	194872033
192542505	1	188791749
184390501	167	199468476
199820915	11	196747203
192220596	168	194513734
196745595	169	194507656
199693889	11	196197736
191551883	1	199460597
197499181	11	182194286
195224435	11	195667073|194506385
199672915	11	195661942
193570200	170	199618117
197266546	165	198273400
199331218	11	197823468
191023161	11	197252801
176734471	28	195141345
196161108	171	194317190
175540555	11	195297109
194035769	11	189918745|192995830|191819376|189650991|193744383|192876012|193024953|197499565
187465809	1	167992188|158803030
198273282	46	181045269
199278588	11	199192285
182214727	28	194098082
197367639	11	188188021
199020394	11	199146841
199029085	11	188791749
191502006	11	194872033|179080627
194715266	11	199003797
187254049	11	192995830
196288189	11	194872033
195570847	172	193487199
198693228	11	194823169
193904910	11	196846275
198494468	11	192410324
192107359	30	192998165
197368308	11	188078149
185769955	173	197509623
197266924	163	198273796
197645308	11	198364244
179100874	2	192498656|148896018
197918501	11	198170599
198228139	11	197520600
190232309	11	189656358
193816822	1	198092474
197919580	11	197917890
191459292	174	192417340
187977971	5	188791749
187288122	175	197371017
193575138	11	191659479
197512004	11	189415025
185760830	11	194507656
197485427	11	188777375
189724506	11	197013923
185022050	5	197924317
195308794	11	188977857
195683745	11	188791749
197471544	11	195638799
187195655	11	197248142
197511906	11	157464218
195601119	11	188317816
197305573	176	197368200
189955238	177	197109183
197146858	11	197216670
190294968	5	197108955
197112509	11	169300996
197248754	11	197248142
197220013	11	191526431
193093352	28	188565273
193348504	11	188791749
201924987	11	199828247
188737067	11	186629904
197589047	11	198501900|192927038|118625002
171435538	11	187109868
201199727	11	201199725
195542190	11	191205492
